key	COM	CDT	CBL	CDL	CNT	TWV	TWV-genre	TWV-work	OPR	OTL	OMD	OMV	ODT	AST	AGN	AMT	AIN	RTL1	RPN1	RMM1	RC#1	RRD1	RLC1	RDT1	RT#1	RTL2	RPN2	RMM2	RC#2	RRD2	RLC2	RDT2	RT#2	RTL3	RPN3	RMM3	RC#3	RRD3	RLC3	RDT3	RT#3
tele-41-h3-Son-All-2-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:h3	41	h3	Sonate metodiche a violino solo o flauto traverso	Sonata 7	Allegro	2	1732	Late Baroque	Baroque sonata	Simple duple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	7	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	2	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-h3-Son-Dol-3-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:h3	41	h3	Sonate metodiche a violino solo o flauto traverso	Sonata 7	Dolce, mà non adagio	3	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	8	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	3	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-h3-Son-Gra-4-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:h3	41	h3	Sonate metodiche a violino solo o flauto traverso	Sonata 7	Grave	4	1732	Late Baroque	Baroque sonata	Simple triple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	9	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	4	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-h3-Son-Pre-5-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:h3	41	h3	Sonate metodiche a violino solo o flauto traverso	Sonata 7	Presto	5	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	10	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	5	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-c3-Son-All-1-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:c3	41	c3	Sonate metodiche a violino solo o flauto traverso	Sonata 8	Allegro	1	1732	Late Baroque	Baroque sonata	Simple triple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	23	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	6	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-c3-Son-Ada-2-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:c3	41	c3	Sonate metodiche a violino solo o flauto traverso	Sonata 8	Adagio	2	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	24	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	7	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-c3-Son-All-3-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:c3	41	c3	Sonate metodiche a violino solo o flauto traverso	Sonata 8	Allegro assai	3	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	25	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	8	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-c3-Son-Ond-4-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:c3	41	c3	Sonate metodiche a violino solo o flauto traverso	Sonata 8	Ondeggiando, mà non adagio	4	1732	Late Baroque	Baroque sonata	Simple triple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	26	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	9	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-c3-Son-All-5-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:c3	41	c3	Sonate metodiche a violino solo o flauto traverso	Sonata 8	Allegro	5	1732	Late Baroque	Baroque sonata	Compound duple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	27	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	10	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-E5-Son-And-1-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:E5	41	E5	Sonate metodiche a violino solo o flauto traverso	Sonata 9	Andante	1	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	1	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	11	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-E5-Son-All-2-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:E5	41	E5	Sonate metodiche a violino solo o flauto traverso	Sonata 9	Allegro	2	1732	Late Baroque	Baroque sonata	Simple triple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	2	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	12	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-E5-Son-Ada-3-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:E5	41	E5	Sonate metodiche a violino solo o flauto traverso	Sonata 9	Adagio	3	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	3	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	13	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-E5-Son-Gra-4-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:E5	41	E5	Sonate metodiche a violino solo o flauto traverso	Sonata 9	Gratioso e semplicemente	4	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	4	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	14	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-E5-Son-Pre-5-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:E5	41	E5	Sonate metodiche a violino solo o flauto traverso	Sonata 9	Presto	5	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	5	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	15	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-B5-Son-Lar-1-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:B5	41	B5	Sonate metodiche a violino solo o flauto traverso	Sonata 10	Largo	1	1732	Late Baroque	Baroque sonata	Simple triple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	9	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	16	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-B5-Son-All-2-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:B5	41	B5	Sonate metodiche a violino solo o flauto traverso	Sonata 10	Allegro	2	1732	Late Baroque	Baroque sonata	Simple duple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	10	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	17	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-B5-Son-Dol-3-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:B5	41	B5	Sonate metodiche a violino solo o flauto traverso	Sonata 10	Dolce	3	1732	Late Baroque	Baroque sonata	Simple triple or Compound one	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	11	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	18	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-B5-Son-Viv-4-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:B5	41	B5	Sonate metodiche a violino solo o flauto traverso	Sonata 10	Vivace	4	1732	Late Baroque	Baroque sonata	Compound duple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	12	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	19	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-B5-Son-All-5-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:B5	41	B5	Sonate metodiche a violino solo o flauto traverso	Sonata 10	Allegro	5	1732	Late Baroque	Baroque sonata	Compound quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	13	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	20	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-d2-Son-And-1-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:d2	41	d2	Sonate metodiche a violino solo o flauto traverso	Sonata 11	Andante	1	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	14	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	21	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-d2-Son-All-2-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:d2	41	d2	Sonate metodiche a violino solo o flauto traverso	Sonata 11	Allegro	2	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	15	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	22	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-d2-Son-Tem-3-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:d2	41	d2	Sonate metodiche a violino solo o flauto traverso	Sonata 11	Tempo giusto	3	1732	Late Baroque	Baroque sonata	Simple triple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	16	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	23	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-d2-Son-Viv-4-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:d2	41	d2	Sonate metodiche a violino solo o flauto traverso	Sonata 11	Vivace	4	1732	Late Baroque	Baroque sonata	Simple triple or Compound one	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	17	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	24	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-d2-Son-All-5-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:d2	41	d2	Sonate metodiche a violino solo o flauto traverso	Sonata 11	Allegro	5	1732	Late Baroque	Baroque sonata	Simple duple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	18	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	25	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-C3-Son-And-1-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:C3	41	C3	Sonate metodiche a violino solo o flauto traverso	Sonata 12	Andante	1	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	11	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	26	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-C3-Son-All-2-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:C3	41	C3	Sonate metodiche a violino solo o flauto traverso	Sonata 12	Allegro	2	1732	Late Baroque	Baroque sonata	Simple triple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	12	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	27	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-C3-Son-Pre-3-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:C3	41	C3	Sonate metodiche a violino solo o flauto traverso	Sonata 12	Presto	3	1732	Late Baroque	Baroque sonata	Simple quadruple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	13	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	28	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-C3-Son-Dol-4-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:C3	41	C3	Sonate metodiche a violino solo o flauto traverso	Sonata 12	Dolce	4	1732	Late Baroque	Baroque sonata	Compound duple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	14	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	29	NA	NA	NA	NA	NA	NA	NA	NA
tele-41-C3-Son-Viv-5-ViolinOrFlute	Telemann, Georg Philipp	1681/03/14-1767/06/25	Magdeburg	Hamburg	German	41:C3	41	C3	Sonate metodiche a violino solo o flauto traverso	Sonata 12	Vivace	5	1732	Late Baroque	Baroque sonata	Compound duple	Violin or transverse flute	Telemann: 12 Sonate metodiche	Brüggen, Frans; Vries, Han de; Bylsma, Anner; Leonhardt, Gustav; The Boston Museum Trio	Sony Classical	886446529707	5 September 1997	Unknown	Unknown	15	Telemann <<Sonate Metodiche>>	Kuijken, Barthold; Kuijken, Wieland; Kohnen, Robert	Accent	ACC94104	1 January 1994	Unknown	Unknown	30	NA	NA	NA	NA	NA	NA	NA	NA
